PID,group,id_in_group,role,payoff,participant_label,initialized_round,time_start_round,assigned_seed,seed,round_time_left,round_timed_out,waited_n_refresh,topic_number,interacted_topics,positioning_user,time_positioning,partition_user,I_understand,time_taskexplaination,tmp_ranking,click_rank,click_id,positioning_true,time_rankig,highlight,read_more_highlight,time_highlight,positioning_text,read_more_positioning,time_positioning_text,group.id_in_subsession,turn,leaning,leaning_strength,center_strength,age,gender,gender_open,comment
P127,1,127,,0.0,670739.0,1.0,1755624017.35,1.0,221.0,873.0,0.0,0.0,1.0,2431.0,1.0,12.2,1.0,1.0,2.5,4896713052.0,6.0,13.0,-1.0,10.38,3.0,1.0,3.9,-1.0,1.0,5.82,1,4,,,,,,,
P128,1,128,,0.0,391448.0,1.0,1755623994.59,1.0,232.0,857.0,0.0,0.0,2.0,1432.0,-2.0,6.99,-1.0,1.0,23.27,2015439678.0,4.0,24.0,0.0,5.01,0.0,1.0,9.18,-1.0,1.0,6.06,1,4,,,,,,,
P129,1,129,,0.0,554116.0,1.0,1755623930.98,1.0,132.0,859.0,0.0,0.0,2.0,4312.0,-2.0,9.17,-1.0,1.0,2.34,4527108936.0,7.0,29.0,2.0,4.59,3.0,1.0,26.48,2.0,0.0,8.74,1,4,,,,,,,
P130,1,130,,0.0,623180.0,1.0,1755624352.69,1.0,222.0,841.0,0.0,0.0,2.0,1342.0,-2.0,4.18,-1.0,1.0,2.74,2134058967.0,4.0,20.0,-2.0,23.14,3.0,0.0,30.04,-2.0,0.0,10.1,1,4,,,,,,,
P131,1,131,,0.0,397220.0,1.0,1755624005.95,1.0,114.0,878.0,0.0,0.0,4.0,3214.0,1.0,9.76,1.0,1.0,2.83,1254783096.0,4.0,47.0,1.0,6.88,2.0,0.0,5.47,2.0,0.0,4.33,1,4,,,,,,,
P132,1,132,,0.0,126267.0,1.0,1755624385.53,1.0,132.0,730.0,0.0,0.0,2.0,4132.0,0.0,12.14,0.0,1.0,1.95,4527108936.0,0.0,24.0,0.0,44.05,3.0,1.0,113.5,0.0,0.0,4.09,1,4,,,,,,,
P133,1,133,,0.0,358449.0,1.0,1755624488.33,1.0,214.0,842.0,0.0,0.0,4.0,2134.0,-1.0,25.58,-1.0,1.0,6.03,1502348967.0,3.0,42.0,-1.0,13.57,2.0,0.0,14.59,1.0,0.0,8.96,1,4,,,,,,,
P134,1,134,,0.0,595551.0,1.0,1755624875.14,1.0,111.0,758.0,0.0,0.0,1.0,3241.0,2.0,17.73,1.0,1.0,3.66,4365781209.0,8.0,10.0,-2.0,34.66,3.0,1.0,88.63,-2.0,0.0,4.95,1,4,,,,,,,
P135,1,135,,0.0,951291.0,1.0,1755624767.49,1.0,222.0,861.0,0.0,0.0,2.0,4312.0,2.0,21.23,1.0,1.0,2.16,4785963102.0,4.0,29.0,2.0,11.13,2.0,1.0,5.56,2.0,0.0,4.37,1,4,,,,,,,
P136,1,136,,0.0,660539.0,1.0,1755624627.64,1.0,131.0,762.0,0.0,0.0,1.0,4321.0,2.0,15.26,1.0,1.0,4.19,4153728960.0,2.0,15.0,0.0,42.65,0.0,1.0,77.79,0.0,0.0,4.52,1,4,,,,,,,
P137,1,137,,0.0,908692.0,1.0,1755624431.61,1.0,111.0,811.0,0.0,0.0,1.0,4321.0,2.0,13.53,1.0,1.0,10.01,4365781209.0,7.0,12.0,-1.0,15.05,3.0,0.0,51.8,-1.0,0.0,5.92,1,4,,,,,,,
P138,1,138,,0.0,758538.0,1.0,1755624450.56,1.0,224.0,846.0,0.0,0.0,4.0,2134.0,0.0,11.42,0.0,1.0,2.45,4061932587.0,0.0,44.0,0.0,32.68,3.0,0.0,9.26,0.0,0.0,6.42,1,4,,,,,,,
P139,1,139,,0.0,,0.0,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,1,4,,,,,,,
P140,1,140,,0.0,787129.0,1.0,1755624719.39,1.0,114.0,796.0,0.0,0.0,4.0,1324.0,-2.0,9.92,-1.0,1.0,17.54,1254783096.0,2.0,45.0,0.0,29.94,3.0,1.0,49.29,0.0,0.0,2.88,1,4,,,,,,,
P141,1,141,,0.0,835150.0,1.0,1755624356.28,1.0,114.0,880.0,0.0,0.0,4.0,1234.0,1.0,10.07,1.0,1.0,1.7,1254783096.0,3.0,44.0,0.0,6.17,3.0,0.0,3.3,1.0,0.0,3.14,1,4,,,,,,,
P142,1,142,,0.0,475810.0,1.0,1755624757.31,1.0,121.0,298.0,0.0,0.0,1.0,3421.0,1.0,7.94,1.0,1.0,571.74,5430671298.0,3.0,10.0,-2.0,18.06,3.0,0.0,6.54,-2.0,0.0,3.74,1,4,,,,,,,
P143,1,143,,0.0,182478.0,1.0,1755626394.36,1.0,123.0,816.0,0.0,0.0,3.0,4123.0,1.0,17.28,1.0,1.0,4.15,435769218.0,4.0,37.0,1.0,32.42,3.0,1.0,31.03,2.0,1.0,17.73,1,4,,,,,,,
P144,1,144,,0.0,564190.0,1.0,1755624644.44,1.0,132.0,825.0,0.0,0.0,2.0,1432.0,2.0,9.18,1.0,1.0,2.27,4527108936.0,9.0,26.0,1.0,39.88,3.0,1.0,25.44,1.0,0.0,2.77,1,4,,,,,,,
P145,1,145,,0.0,136969.0,1.0,1755624619.33,1.0,133.0,867.0,0.0,0.0,3.0,4123.0,-2.0,4.06,-1.0,1.0,2.22,4053962781.0,0.0,34.0,0.0,9.68,3.0,1.0,18.85,0.0,0.0,2.39,1,4,,,,,,,
P146,1,146,,0.0,744404.0,1.0,1755624865.46,1.0,232.0,845.0,0.0,0.0,2.0,1342.0,2.0,5.58,1.0,1.0,2.83,7589604321.0,0.0,27.0,1.0,12.89,3.0,1.0,36.28,1.0,0.0,2.87,1,4,,,,,,,
P147,1,147,,0.0,717380.0,1.0,1755625133.7,1.0,124.0,813.0,0.0,0.0,4.0,1234.0,-2.0,58.41,-1.0,1.0,5.67,2143658709.0,0.0,42.0,-1.0,2.31,3.0,1.0,22.49,-2.0,0.0,8.92,1,4,,,,,,,
P148,1,148,,0.0,957634.0,1.0,1755624949.02,1.0,114.0,742.0,0.0,0.0,4.0,2314.0,-2.0,16.54,-1.0,1.0,2.66,1254783096.0,0.0,41.0,-2.0,44.69,2.0,1.0,96.04,-1.0,0.0,4.45,1,4,,,,,,,
P149,1,149,,0.0,329450.0,1.0,1755625249.8,1.0,231.0,749.0,0.0,0.0,1.0,3241.0,2.0,6.22,1.0,1.0,5.34,8473295061.0,0.0,18.0,2.0,11.85,3.0,1.0,129.3,0.0,0.0,3.24,1,4,,,,,,,
P150,1,150,,0.0,702144.0,1.0,1755624933.57,1.0,224.0,869.0,0.0,0.0,4.0,2134.0,-2.0,3.85,-1.0,1.0,2.25,1203546798.0,0.0,41.0,-2.0,3.43,3.0,1.0,23.69,-2.0,0.0,2.63,1,4,,,,,,,
P151,1,151,,0.0,113569.0,1.0,1755625365.96,1.0,121.0,856.0,0.0,0.0,1.0,2341.0,1.0,20.69,1.0,1.0,5.39,5403671298.0,5.0,17.0,1.0,5.93,3.0,1.0,14.11,0.0,0.0,3.26,1,4,,,,,,,
P152,1,152,,0.0,649903.0,1.0,1755625076.2,1.0,123.0,781.0,0.0,0.0,3.0,1423.0,-2.0,2.77,-1.0,1.0,2.07,435769218.0,0.0,30.0,-2.0,111.29,3.0,1.0,4.34,-1.0,1.0,71.84,1,4,,,,,,,
P153,1,153,,0.0,171796.0,1.0,1755625233.08,1.0,111.0,849.0,0.0,0.0,1.0,4321.0,-1.0,22.52,-1.0,1.0,2.96,4365781209.0,0.0,14.0,0.0,8.77,3.0,0.0,19.92,-1.0,0.0,9.53,1,4,,,,,,,
P154,1,154,,0.0,145301.0,1.0,1755625541.67,1.0,122.0,746.0,0.0,0.0,2.0,4312.0,2.0,10.4,1.0,1.0,3.02,5241980736.0,6.0,20.0,-2.0,20.59,3.0,1.0,121.12,-1.0,0.0,9.51,1,4,,,,,,,
P155,1,155,,0.0,313287.0,1.0,1755626750.58,1.0,133.0,666.0,0.0,0.0,3.0,2143.0,-1.0,13.28,-1.0,1.0,5.62,4053962718.0,0.0,34.0,0.0,7.36,2.0,1.0,209.33,0.0,0.0,4.32,1,4,,,,,,,
P156,1,156,,0.0,209314.0,1.0,1755625815.85,1.0,134.0,851.0,0.0,0.0,4.0,2134.0,-1.0,17.32,-1.0,1.0,19.31,1425307869.0,4.0,43.0,-1.0,8.16,2.0,0.0,5.6,-1.0,0.0,6.39,1,4,,,,,,,
P157,1,157,,0.0,398145.0,1.0,1755626109.18,1.0,132.0,755.0,0.0,0.0,2.0,4132.0,-1.0,13.6,-1.0,1.0,5.56,4527108963.0,2.0,22.0,-1.0,15.02,3.0,0.0,112.62,-1.0,0.0,8.88,1,4,,,,,,,
P158,1,158,,0.0,368879.0,1.0,1755625460.41,1.0,224.0,883.0,0.0,0.0,4.0,3214.0,-2.0,3.87,-1.0,1.0,1.45,1203546798.0,5.0,44.0,0.0,7.52,3.0,0.0,6.7,0.0,1.0,6.41,1,4,,,,,,,
P159,1,159,,0.0,281024.0,1.0,1755626253.52,1.0,212.0,704.0,0.0,0.0,2.0,3142.0,1.0,46.27,1.0,1.0,74.93,9587264103.0,3.0,27.0,1.0,46.68,3.0,0.0,30.95,1.0,0.0,34.74,1,4,,,,,,,
P160,1,160,,0.0,296850.0,1.0,1755626273.35,1.0,221.0,819.0,0.0,0.0,1.0,4231.0,-2.0,7.57,-1.0,1.0,3.32,6543021789.0,1.0,15.0,0.0,12.63,3.0,0.0,59.95,-1.0,0.0,4.71,1,4,,,,,,,
P1,1,1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P2,1,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P3,1,3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P4,1,4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P5,1,5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P6,1,6,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P7,1,7,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P8,1,8,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P9,1,9,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P10,1,10,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P11,1,11,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P12,1,12,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P13,1,13,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P14,1,14,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P15,1,15,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P16,1,16,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,RepublicanParty,,,,
P17,1,17,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P18,1,18,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P19,1,19,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P20,1,20,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P21,1,21,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P22,1,22,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P23,1,23,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P24,1,24,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P25,1,25,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P26,1,26,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P27,1,27,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P28,1,28,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P29,1,29,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,RepublicanParty,,,,
P30,1,30,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P31,1,31,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P32,1,32,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P33,1,33,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P34,1,34,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P35,1,35,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P36,1,36,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P37,1,37,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P38,1,38,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P39,1,39,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P40,1,40,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P41,1,41,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P42,1,42,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P43,1,43,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,
P44,1,44,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P45,1,45,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P46,1,46,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P47,1,47,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P48,1,48,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P49,1,49,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P50,1,50,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P51,1,51,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P52,1,52,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P53,1,53,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P54,1,54,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P55,1,55,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P56,1,56,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P57,1,57,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P58,1,58,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P59,1,59,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P60,1,60,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P61,1,61,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P62,1,62,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P63,1,63,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P64,1,64,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P65,1,65,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,
P66,1,66,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P67,1,67,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P68,1,68,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P69,1,69,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,RepublicanParty,,,,
P70,1,70,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P71,1,71,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P72,1,72,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P73,1,73,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P74,1,74,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P75,1,75,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P76,1,76,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P77,1,77,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P78,1,78,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P79,1,79,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P80,1,80,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P81,1,81,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P82,1,82,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P83,1,83,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P84,1,84,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P85,1,85,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P86,1,86,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P87,1,87,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P88,1,88,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P89,1,89,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P90,1,90,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P91,1,91,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P92,1,92,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P93,1,93,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P94,1,94,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P95,1,95,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P96,1,96,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P97,1,97,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P98,1,98,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P99,1,99,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,RepublicanParty,,,,
P100,1,100,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P101,1,101,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P102,1,102,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P103,1,103,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P104,1,104,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P105,1,105,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P106,1,106,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P107,1,107,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P108,1,108,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P109,1,109,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P110,1,110,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,
P111,1,111,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P112,1,112,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P113,1,113,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P114,1,114,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P115,1,115,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P116,1,116,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P117,1,117,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P118,1,118,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P119,1,119,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P120,1,120,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P121,1,121,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P122,1,122,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P123,1,123,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P124,1,124,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P125,1,125,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P126,1,126,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P127,1,127,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P128,1,128,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P129,1,129,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P130,1,130,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P131,1,131,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P132,1,132,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P133,1,133,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P134,1,134,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P135,1,135,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P136,1,136,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P137,1,137,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P138,1,138,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P139,1,139,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,,,,,,,
P140,1,140,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P141,1,141,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,Center,,,,
P142,1,142,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P143,1,143,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,RepublicanParty,,,,
P144,1,144,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P145,1,145,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P146,1,146,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P147,1,147,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,RepublicanParty,,,,
P148,1,148,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P149,1,149,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P150,1,150,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P151,1,151,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P152,1,152,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P153,1,153,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P154,1,154,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P155,1,155,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P156,1,156,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Moderate,,,,,
P157,1,157,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Strong,,,,,
P158,1,158,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Democrat,Moderate,,,,,
P159,1,159,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Republican,Strong,,,,,
P160,1,160,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,Independent,,DemocratParty,,,,
P1,1,1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,25-34,Other,non-binary,
P2,1,2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,35-44,Other,Nonbinary,
P3,1,3,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,35-44,Female,,
P4,1,4,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,,,,25-34,Female,,Thank you for this interesting…
